# Date: 2018-11-23
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	notes
LCAT29e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT2e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Arachidonoyl-Glycero-3-Phosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Arachidonoyl-Glycero-3-Phosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT30e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT31e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT32e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT33e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT34e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT35e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT36e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT37e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT38e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT39e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT3e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT40e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT41e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT42e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT43e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT44e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT45e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT46e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT47e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT48e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT49e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT4e	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Arachidonoylglycerophosphoinositol[s]	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Arachidonoylglycerophosphoinositol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT50e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT51e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C26:1 (Delta 5)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C26:1 (Delta 5)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT52e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C28:1 (Delta 5)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C28:1 (Delta 5)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT53e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C28:0[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + Lysopc A C28:0[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT54e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphoethanolamine[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphoethanolamine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT55e	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphoinositol[s]	cholesterol[s] + PI pool[s] => cholesterol-ester pool[s] + 1-Palmitoylglycerophosphoinositol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT56e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT57e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexaenoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Docosahexaenoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT5e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosadienoylglycerophosphocholine (Delta 11,14)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosadienoylglycerophosphocholine (Delta 11,14)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT6e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT7e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Heptadecanoylglycerophosphocholine[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Heptadecanoylglycerophosphocholine[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT8e	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Linoleoylglycerophosphocholine (Delta 9,12)[s]	cholesterol[s] + PC-LD pool[s] => cholesterol-ester pool[s] + 1-Linoleoylglycerophosphocholine (Delta 9,12)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LCAT9e	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Linoleoylglycerophosphoethanolamine (Delta 9,12)[s]	cholesterol[s] + PE-LD pool[s] => cholesterol-ester pool[s] + 1-Linoleoylglycerophosphoethanolamine (Delta 9,12)[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LDL_HSDEG	H2O[s] + Low Density Lipoprotein[s] => 5 cholesterol[s] + glycerol[s] + 2 PC-LD pool[s] + R Total[s] + R Total 2 Position[s] + R Total 3 Position[s] + 2 apoB100[s]	H2O[s] + Low Density Lipoprotein[s] => 5 cholesterol[s] + glycerol[s] + 2 PC-LD pool[s] + R Total[s] + R Total 2 Position[s] + R Total 3 Position[s] + 2 apoB100[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
LDL_HSSYN	5 cholesterol[s] + 2 PC-LD pool[s] + TAG-VLDL pool[s] + 2 apoB100[s] => Low Density Lipoprotein[s]	5 cholesterol[s] + 2 PC-LD pool[s] + TAG-VLDL pool[s] + 2 apoB100[s] => Low Density Lipoprotein[s]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
LPS	H2O[c] + TAG-VLDL pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + H+[c] + R Total 3 Position[c]	H2O[c] + TAG-VLDL pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + H+[c] + R Total 3 Position[c]	0.000000	0.000000	1000.000000	0.000000	rxn treats TAG-VLDL pool and/or 1,2-diacylglycerol-LD-TAG pool differently than others in model (e.g., HMR_0007), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
LPS2e	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + 1-acylglycerol-3P-LD-TG1 pool[s] + R Total[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + 1-acylglycerol-3P-LD-TG1 pool[s] + R Total[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LPS5e	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Palmitoylglycerol[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Palmitoylglycerol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LPS6e	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Stearoylglycerol[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Stearoylglycerol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LPS7e	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Arachidonoyl Glycerol[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Arachidonoyl Glycerol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
LPSe	H2O[s] + TAG-VLDL pool[s] => H+[s] + 1,2-diacylglycerol-LD-TAG pool[s] + R Total 3 Position[s]	H2O[s] + TAG-VLDL pool[s] => H+[s] + 1,2-diacylglycerol-LD-TAG pool[s] + R Total 3 Position[s]	0.000000	0.000000	1000.000000	0.000000	rxn treats TAG-VLDL pool and/or 1,2-diacylglycerol-LD-TAG pool differently than others in model (e.g., HMR_0007), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
MAGLINL_HSe	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Linoleoylglycerol[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Linoleoylglycerol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
MAGOLE_HSe	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Oleoylglycerol[s]	H2O[s] + 1,2-diacylglycerol-LD-TAG pool[s] => H+[s] + R Total[s] + 1-Oleoylglycerol[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
MYELIN_HSSYN	cholesterol[c] + PC-LD pool[c] + PE-LD pool[c] + PI pool[c] + PS-LD pool[c] + SM pool[c] + sulfatide galactocerebroside[c] => Myelin Sheath[c]	cholesterol[c] + PC-LD pool[c] + PE-LD pool[c] + PI pool[c] + PS-LD pool[c] + SM pool[c] + sulfatide galactocerebroside[c] => Myelin Sheath[c]	0.000000	0.000000	1000.000000	0.000000	treatment of TAG-VLDL pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should be DELETED
NMNATr	ATP[c] + H+[c] + nicotinamide D-ribonucleotide[c] <=> NAD+[c] + PPi[c]	ATP[c] + H+[c] + nicotinamide D-ribonucleotide[c] <=> NAD+[c] + PPi[c]	-1000.000000	0.000000	1000.000000	1000.000000	rxn should not be reversible (HumanCyc rxn 2.7.7.1)
PCHOL2LINL_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Linoleoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Linoleoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOL2OLE_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Oleoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Oleoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOL2PALM_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Palmitoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Palmitoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOL2STE_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Stearoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Stearoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLAR_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Arachidonoyl-Glycero-3-Phosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Arachidonoyl-Glycero-3-Phosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLDEIC_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosadienoylglycerophosphocholine (Delta 11,14)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosadienoylglycerophosphocholine (Delta 11,14)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLDET_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLDOC_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexaenoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexaenoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLHEP_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Heptadecanoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Heptadecanoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLLINL_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Linoleoylglycerophosphocholine (Delta 9,12)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Linoleoylglycerophosphocholine (Delta 9,12)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLMYR_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Myristoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Myristoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN15_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN1836_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN183_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN19_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
