# Date: 2019-11-22
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	grRuleOrig	grRuleNew	notes
HMR_5271	1337 ATP[c] + fibrinogen[c] + 1337 H2O[c] => 1337 ADP[c] + 134 alanine[c] + 134 arginine[c] + 138 asparagine[c] + 176 aspartate[c] + 48 cysteine[c] + 186 glutamate[c] + 110 glutamine[c] + 262 glycine[c] + 62 histidine[c] + 104 isoleucine[c] + 166 leucine[c] + 154 lysine[c] + 48 methionine[c] + 98 phenylalanine[c] + 1337 Pi[c] + 114 proline[c] + 278 serine[c] + 182 threonine[c] + 60 tryptophan[c] + 98 tyrosine[c] + 122 valine[c]	2673 ATP[c] + fibrinogen[c] + 5346 H2O[c] => 2673 ADP[c] + 134 alanine[c] + 134 arginine[c] + 138 asparagine[c] + 176 aspartate[c] + 48 cysteine[c] + 186 glutamate[c] + 110 glutamine[c] + 262 glycine[c] + 2747 H+[c] + 62 histidine[c] + 104 isoleucine[c] + 166 leucine[c] + 154 lysine[c] + 48 methionine[c] + 98 phenylalanine[c] + 2673 Pi[c] + 114 proline[c] + 278 serine[c] + 182 threonine[c] + 60 tryptophan[c] + 98 tyrosine[c] + 122 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5272	1337 ATP[l] + fibrinogen[l] + 1337 H2O[l] => 1337 ADP[l] + 134 alanine[l] + 134 arginine[l] + 138 asparagine[l] + 176 aspartate[l] + 48 cysteine[l] + 186 glutamate[l] + 110 glutamine[l] + 262 glycine[l] + 62 histidine[l] + 104 isoleucine[l] + 166 leucine[l] + 154 lysine[l] + 48 methionine[l] + 98 phenylalanine[l] + 1337 Pi[l] + 114 proline[l] + 278 serine[l] + 182 threonine[l] + 60 tryptophan[l] + 98 tyrosine[l] + 122 valine[l]	2673 ATP[l] + fibrinogen[l] + 5346 H2O[l] => 2673 ADP[l] + 134 alanine[l] + 134 arginine[l] + 138 asparagine[l] + 176 aspartate[l] + 48 cysteine[l] + 186 glutamate[l] + 110 glutamine[l] + 262 glycine[l] + 2747 H+[l] + 62 histidine[l] + 104 isoleucine[l] + 166 leucine[l] + 154 lysine[l] + 48 methionine[l] + 98 phenylalanine[l] + 2673 Pi[l] + 114 proline[l] + 278 serine[l] + 182 threonine[l] + 60 tryptophan[l] + 98 tyrosine[l] + 122 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5273	203 ATP[c] + 203 H2O[c] + haptoglobin[c] => 203 ADP[c] + 30 alanine[c] + 9 arginine[c] + 21 asparagine[c] + 25 aspartate[c] + 12 cysteine[c] + 25 glutamate[c] + 17 glutamine[c] + 31 glycine[c] + 13 histidine[c] + 18 isoleucine[c] + 31 leucine[c] + 35 lysine[c] + 5 methionine[c] + 8 phenylalanine[c] + 203 Pi[c] + 21 proline[c] + 18 serine[c] + 22 threonine[c] + 8 tryptophan[c] + 21 tyrosine[c] + 36 valine[c]	405 ATP[c] + 810 H2O[c] + haptoglobin[c] => 405 ADP[c] + 30 alanine[c] + 9 arginine[c] + 21 asparagine[c] + 25 aspartate[c] + 12 cysteine[c] + 25 glutamate[c] + 17 glutamine[c] + 31 glycine[c] + 411 H+[c] + 13 histidine[c] + 18 isoleucine[c] + 31 leucine[c] + 35 lysine[c] + 5 methionine[c] + 8 phenylalanine[c] + 405 Pi[c] + 21 proline[c] + 18 serine[c] + 22 threonine[c] + 8 tryptophan[c] + 21 tyrosine[c] + 36 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5274	203 ATP[l] + 203 H2O[l] + haptoglobin[l] => 203 ADP[l] + 30 alanine[l] + 9 arginine[l] + 21 asparagine[l] + 25 aspartate[l] + 12 cysteine[l] + 25 glutamate[l] + 17 glutamine[l] + 31 glycine[l] + 13 histidine[l] + 18 isoleucine[l] + 31 leucine[l] + 35 lysine[l] + 5 methionine[l] + 8 phenylalanine[l] + 203 Pi[l] + 21 proline[l] + 18 serine[l] + 22 threonine[l] + 8 tryptophan[l] + 21 tyrosine[l] + 36 valine[l]	405 ATP[l] + 810 H2O[l] + haptoglobin[l] => 405 ADP[l] + 30 alanine[l] + 9 arginine[l] + 21 asparagine[l] + 25 aspartate[l] + 12 cysteine[l] + 25 glutamate[l] + 17 glutamine[l] + 31 glycine[l] + 411 H+[l] + 13 histidine[l] + 18 isoleucine[l] + 31 leucine[l] + 35 lysine[l] + 5 methionine[l] + 8 phenylalanine[l] + 405 Pi[l] + 21 proline[l] + 18 serine[l] + 22 threonine[l] + 8 tryptophan[l] + 21 tyrosine[l] + 36 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5275	405 ATP[c] + 405 H2O[c] + plasminogen[c] => 405 ADP[c] + 37 alanine[c] + 42 arginine[c] + 40 asparagine[c] + 36 aspartate[c] + 48 cysteine[c] + 56 glutamate[c] + 31 glutamine[c] + 62 glycine[c] + 24 histidine[c] + 22 isoleucine[c] + 48 leucine[c] + 49 lysine[c] + 11 methionine[c] + 21 phenylalanine[c] + 405 Pi[c] + 69 proline[c] + 56 serine[c] + 61 threonine[c] + 19 tryptophan[c] + 30 tyrosine[c] + 48 valine[c]	809 ATP[c] + 1618 H2O[c] + plasminogen[c] => 809 ADP[c] + 37 alanine[c] + 42 arginine[c] + 40 asparagine[c] + 36 aspartate[c] + 48 cysteine[c] + 56 glutamate[c] + 31 glutamine[c] + 62 glycine[c] + 810 H+[c] + 24 histidine[c] + 22 isoleucine[c] + 48 leucine[c] + 49 lysine[c] + 11 methionine[c] + 21 phenylalanine[c] + 809 Pi[c] + 69 proline[c] + 56 serine[c] + 61 threonine[c] + 19 tryptophan[c] + 30 tyrosine[c] + 48 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5276	405 ATP[l] + 405 H2O[l] + plasminogen[l] => 405 ADP[l] + 37 alanine[l] + 42 arginine[l] + 40 asparagine[l] + 36 aspartate[l] + 48 cysteine[l] + 56 glutamate[l] + 31 glutamine[l] + 62 glycine[l] + 24 histidine[l] + 22 isoleucine[l] + 48 leucine[l] + 49 lysine[l] + 11 methionine[l] + 21 phenylalanine[l] + 405 Pi[l] + 69 proline[l] + 56 serine[l] + 61 threonine[l] + 19 tryptophan[l] + 30 tyrosine[l] + 48 valine[l]	809 ATP[l] + 1618 H2O[l] + plasminogen[l] => 809 ADP[l] + 37 alanine[l] + 42 arginine[l] + 40 asparagine[l] + 36 aspartate[l] + 48 cysteine[l] + 56 glutamate[l] + 31 glutamine[l] + 62 glycine[l] + 810 H+[l] + 24 histidine[l] + 22 isoleucine[l] + 48 leucine[l] + 49 lysine[l] + 11 methionine[l] + 21 phenylalanine[l] + 809 Pi[l] + 69 proline[l] + 56 serine[l] + 61 threonine[l] + 19 tryptophan[l] + 30 tyrosine[l] + 48 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5277	311 ATP[c] + 311 H2O[c] + prothrombin[c] => 311 ADP[c] + 42 alanine[c] + 44 arginine[c] + 25 asparagine[c] + 35 aspartate[c] + 26 cysteine[c] + 51 glutamate[c] + 26 glutamine[c] + 49 glycine[c] + 13 histidine[c] + 22 isoleucine[c] + 51 leucine[c] + 29 lysine[c] + 9 methionine[c] + 21 phenylalanine[c] + 311 Pi[c] + 33 proline[c] + 38 serine[c] + 36 threonine[c] + 14 tryptophan[c] + 21 tyrosine[c] + 37 valine[c]	621 ATP[c] + 1242 H2O[c] + prothrombin[c] => 621 ADP[c] + 42 alanine[c] + 44 arginine[c] + 25 asparagine[c] + 35 aspartate[c] + 26 cysteine[c] + 51 glutamate[c] + 26 glutamine[c] + 49 glycine[c] + 634 H+[c] + 13 histidine[c] + 22 isoleucine[c] + 51 leucine[c] + 29 lysine[c] + 9 methionine[c] + 21 phenylalanine[c] + 621 Pi[c] + 33 proline[c] + 38 serine[c] + 36 threonine[c] + 14 tryptophan[c] + 21 tyrosine[c] + 37 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5278	311 ATP[l] + 311 H2O[l] + prothrombin[l] => 311 ADP[l] + 42 alanine[l] + 44 arginine[l] + 25 asparagine[l] + 35 aspartate[l] + 26 cysteine[l] + 51 glutamate[l] + 26 glutamine[l] + 49 glycine[l] + 13 histidine[l] + 22 isoleucine[l] + 51 leucine[l] + 29 lysine[l] + 9 methionine[l] + 21 phenylalanine[l] + 311 Pi[l] + 33 proline[l] + 38 serine[l] + 36 threonine[l] + 14 tryptophan[l] + 21 tyrosine[l] + 37 valine[l]	621 ATP[l] + 1242 H2O[l] + prothrombin[l] => 621 ADP[l] + 42 alanine[l] + 44 arginine[l] + 25 asparagine[l] + 35 aspartate[l] + 26 cysteine[l] + 51 glutamate[l] + 26 glutamine[l] + 49 glycine[l] + 634 H+[l] + 13 histidine[l] + 22 isoleucine[l] + 51 leucine[l] + 29 lysine[l] + 9 methionine[l] + 21 phenylalanine[l] + 621 Pi[l] + 33 proline[l] + 38 serine[l] + 36 threonine[l] + 14 tryptophan[l] + 21 tyrosine[l] + 37 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5279	[apotransferin][c] + 349 ATP[c] + 349 H2O[c] => 349 ADP[c] + 61 alanine[c] + 27 arginine[c] + 34 asparagine[c] + 45 aspartate[c] + 40 cysteine[c] + 42 glutamate[c] + 17 glutamine[c] + 52 glycine[c] + 19 histidine[c] + 15 isoleucine[c] + 65 leucine[c] + 58 lysine[c] + 10 methionine[c] + 28 phenylalanine[c] + 349 Pi[c] + 32 proline[c] + 41 serine[c] + 30 threonine[c] + 8 tryptophan[c] + 26 tyrosine[c] + 48 valine[c]	[apotransferin][c] + 697 ATP[c] + 1394 H2O[c] => 697 ADP[c] + 61 alanine[c] + 27 arginine[c] + 34 asparagine[c] + 45 aspartate[c] + 40 cysteine[c] + 42 glutamate[c] + 17 glutamine[c] + 52 glycine[c] + 699 H+[c] + 19 histidine[c] + 15 isoleucine[c] + 65 leucine[c] + 58 lysine[c] + 10 methionine[c] + 28 phenylalanine[c] + 697 Pi[c] + 32 proline[c] + 41 serine[c] + 30 threonine[c] + 8 tryptophan[c] + 26 tyrosine[c] + 48 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5280	[apotransferin][l] + 349 ATP[l] + 349 H2O[l] => 349 ADP[l] + 61 alanine[l] + 27 arginine[l] + 34 asparagine[l] + 45 aspartate[l] + 40 cysteine[l] + 42 glutamate[l] + 17 glutamine[l] + 52 glycine[l] + 19 histidine[l] + 15 isoleucine[l] + 65 leucine[l] + 58 lysine[l] + 10 methionine[l] + 28 phenylalanine[l] + 349 Pi[l] + 32 proline[l] + 41 serine[l] + 30 threonine[l] + 8 tryptophan[l] + 26 tyrosine[l] + 48 valine[l]	[apotransferin][l] + 697 ATP[l] + 1394 H2O[l] => 697 ADP[l] + 61 alanine[l] + 27 arginine[l] + 34 asparagine[l] + 45 aspartate[l] + 40 cysteine[l] + 42 glutamate[l] + 17 glutamine[l] + 52 glycine[l] + 699 H+[l] + 19 histidine[l] + 15 isoleucine[l] + 65 leucine[l] + 58 lysine[l] + 10 methionine[l] + 28 phenylalanine[l] + 697 Pi[l] + 32 proline[l] + 41 serine[l] + 30 threonine[l] + 8 tryptophan[l] + 26 tyrosine[l] + 48 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5281	apoE[c] + 158 ATP[c] + 158 H2O[c] => 158 ADP[c] + 39 alanine[c] + 34 arginine[c] + asparagine[c] + 11 aspartate[c] + 2 cysteine[c] + 40 glutamate[c] + 32 glutamine[c] + 18 glycine[c] + 2 histidine[c] + 2 isoleucine[c] + 41 leucine[c] + 13 lysine[c] + 8 methionine[c] + 4 phenylalanine[c] + 158 Pi[c] + 8 proline[c] + 14 serine[c] + 12 threonine[c] + 8 tryptophan[c] + 4 tyrosine[c] + 24 valine[c]	apoE[c] + 316 ATP[c] + 632 H2O[c] => 316 ADP[c] + 39 alanine[c] + 34 arginine[c] + asparagine[c] + 11 aspartate[c] + 2 cysteine[c] + 40 glutamate[c] + 32 glutamine[c] + 18 glycine[c] + 320 H+[c] + 2 histidine[c] + 2 isoleucine[c] + 41 leucine[c] + 13 lysine[c] + 8 methionine[c] + 4 phenylalanine[c] + 316 Pi[c] + 8 proline[c] + 14 serine[c] + 12 threonine[c] + 8 tryptophan[c] + 4 tyrosine[c] + 24 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5282	apoE[l] + 158 ATP[l] + 158 H2O[l] => 158 ADP[l] + 39 alanine[l] + 34 arginine[l] + asparagine[l] + 11 aspartate[l] + 2 cysteine[l] + 40 glutamate[l] + 32 glutamine[l] + 18 glycine[l] + 2 histidine[l] + 2 isoleucine[l] + 41 leucine[l] + 13 lysine[l] + 8 methionine[l] + 4 phenylalanine[l] + 158 Pi[l] + 8 proline[l] + 14 serine[l] + 12 threonine[l] + 8 tryptophan[l] + 4 tyrosine[l] + 24 valine[l]	apoE[l] + 316 ATP[l] + 632 H2O[l] => 316 ADP[l] + 39 alanine[l] + 34 arginine[l] + asparagine[l] + 11 aspartate[l] + 2 cysteine[l] + 40 glutamate[l] + 32 glutamine[l] + 18 glycine[l] + 320 H+[l] + 2 histidine[l] + 2 isoleucine[l] + 41 leucine[l] + 13 lysine[l] + 8 methionine[l] + 4 phenylalanine[l] + 316 Pi[l] + 8 proline[l] + 14 serine[l] + 12 threonine[l] + 8 tryptophan[l] + 4 tyrosine[l] + 24 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5283	apoA1[c] + 133 ATP[c] + 133 H2O[c] => 133 ADP[c] + 23 alanine[c] + 17 arginine[c] + 5 asparagine[c] + 16 aspartate[c] + 30 glutamate[c] + 19 glutamine[c] + 11 glycine[c] + 6 histidine[c] + 41 leucine[c] + 22 lysine[c] + 4 methionine[c] + 8 phenylalanine[c] + 133 Pi[c] + 10 proline[c] + 16 serine[c] + 12 threonine[c] + 5 tryptophan[c] + 7 tyrosine[c] + 15 valine[c]	apoA1[c] + 266 ATP[c] + 532 H2O[c] => 266 ADP[c] + 23 alanine[c] + 17 arginine[c] + 5 asparagine[c] + 16 aspartate[c] + 30 glutamate[c] + 19 glutamine[c] + 11 glycine[c] + 273 H+[c] + 6 histidine[c] + 41 leucine[c] + 22 lysine[c] + 4 methionine[c] + 8 phenylalanine[c] + 266 Pi[c] + 10 proline[c] + 16 serine[c] + 12 threonine[c] + 5 tryptophan[c] + 7 tyrosine[c] + 15 valine[c]	0.000000	0.000000	1000.000000	1000.000000			
HMR_5284	apoA1[l] + 133 ATP[l] + 133 H2O[l] => 133 ADP[l] + 23 alanine[l] + 17 arginine[l] + 5 asparagine[l] + 16 aspartate[l] + 30 glutamate[l] + 19 glutamine[l] + 11 glycine[l] + 6 histidine[l] + 41 leucine[l] + 22 lysine[l] + 4 methionine[l] + 8 phenylalanine[l] + 133 Pi[l] + 10 proline[l] + 16 serine[l] + 12 threonine[l] + 5 tryptophan[l] + 7 tyrosine[l] + 15 valine[l]	apoA1[l] + 266 ATP[l] + 532 H2O[l] => 266 ADP[l] + 23 alanine[l] + 17 arginine[l] + 5 asparagine[l] + 16 aspartate[l] + 30 glutamate[l] + 19 glutamine[l] + 11 glycine[l] + 273 H+[l] + 6 histidine[l] + 41 leucine[l] + 22 lysine[l] + 4 methionine[l] + 8 phenylalanine[l] + 266 Pi[l] + 10 proline[l] + 16 serine[l] + 12 threonine[l] + 5 tryptophan[l] + 7 tyrosine[l] + 15 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5285	142 ATP[l] + 142 H2O[l] + STAR[l] => 142 ADP[l] + 21 alanine[l] + 20 arginine[l] + 11 asparagine[l] + 10 aspartate[l] + 5 cysteine[l] + 22 glutamate[l] + 17 glutamine[l] + 21 glycine[l] + 6 histidine[l] + 10 isoleucine[l] + 31 leucine[l] + 19 lysine[l] + 12 methionine[l] + 6 phenylalanine[l] + 142 Pi[l] + 12 proline[l] + 20 serine[l] + 12 threonine[l] + 5 tryptophan[l] + 4 tyrosine[l] + 21 valine[l]	284 ATP[l] + 568 H2O[l] + STAR[l] => 284 ADP[l] + 21 alanine[l] + 20 arginine[l] + 11 asparagine[l] + 10 aspartate[l] + 5 cysteine[l] + 22 glutamate[l] + 17 glutamine[l] + 21 glycine[l] + 277 H+[l] + 6 histidine[l] + 10 isoleucine[l] + 31 leucine[l] + 19 lysine[l] + 12 methionine[l] + 6 phenylalanine[l] + 284 Pi[l] + 12 proline[l] + 20 serine[l] + 12 threonine[l] + 5 tryptophan[l] + 4 tyrosine[l] + 21 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5286	96 ATP[l] + GM2A[l] + 96 H2O[l] => 96 ADP[l] + 10 alanine[l] + 4 arginine[l] + 3 asparagine[l] + 9 aspartate[l] + 8 cysteine[l] + 11 glutamate[l] + 4 glutamine[l] + 13 glycine[l] + 3 histidine[l] + 12 isoleucine[l] + 28 leucine[l] + 11 lysine[l] + 4 methionine[l] + 5 phenylalanine[l] + 96 Pi[l] + 19 proline[l] + 20 serine[l] + 10 threonine[l] + 3 tryptophan[l] + 4 tyrosine[l] + 12 valine[l]	192 ATP[l] + GM2A[l] + 384 H2O[l] => 192 ADP[l] + 10 alanine[l] + 4 arginine[l] + 3 asparagine[l] + 9 aspartate[l] + 8 cysteine[l] + 11 glutamate[l] + 4 glutamine[l] + 13 glycine[l] + 197 H+[l] + 3 histidine[l] + 12 isoleucine[l] + 28 leucine[l] + 11 lysine[l] + 4 methionine[l] + 5 phenylalanine[l] + 192 Pi[l] + 19 proline[l] + 20 serine[l] + 10 threonine[l] + 3 tryptophan[l] + 4 tyrosine[l] + 12 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5287	apocytochrome-C[l] + 162 ATP[l] + 162 H2O[l] => 162 ADP[l] + 38 alanine[l] + 23 arginine[l] + 5 asparagine[l] + 14 aspartate[l] + 6 cysteine[l] + 15 glutamate[l] + 7 glutamine[l] + 28 glycine[l] + 10 histidine[l] + 6 isoleucine[l] + 37 leucine[l] + 14 lysine[l] + 14 methionine[l] + 10 phenylalanine[l] + 162 Pi[l] + 26 proline[l] + 25 serine[l] + 10 threonine[l] + 3 tryptophan[l] + 14 tyrosine[l] + 20 valine[l]	apocytochrome-C[l] + 324 ATP[l] + 648 H2O[l] => 324 ADP[l] + 38 alanine[l] + 23 arginine[l] + 5 asparagine[l] + 14 aspartate[l] + 6 cysteine[l] + 15 glutamate[l] + 7 glutamine[l] + 28 glycine[l] + 316 H+[l] + 10 histidine[l] + 6 isoleucine[l] + 37 leucine[l] + 14 lysine[l] + 14 methionine[l] + 10 phenylalanine[l] + 324 Pi[l] + 26 proline[l] + 25 serine[l] + 10 threonine[l] + 3 tryptophan[l] + 14 tyrosine[l] + 20 valine[l]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	ENSG00000064601 or ENSG00000100448 or ENSG00000100600 or ENSG00000101160 or ENSG00000103811 or ENSG00000109861 or ENSG00000117984 or ENSG00000131400 or ENSG00000135047 or ENSG00000136943 or ENSG00000143387 or ENSG00000163131 or ENSG00000164733 or ENSG00000166340 or ENSG00000172543 or ENSG00000174080 or ENSG00000196188 or ENSG00000256043	
HMR_5288	175 ATP[c] + glycogenin[c] + 175 H2O[c] => 175 ADP[c] + 22 alanine[c] + 12 arginine[c] + 12 asparagine[c] + 26 aspartate[c] + 6 cysteine[c] + 15 glutamate[c] + 14 glutamine[c] + 18 glycine[c] + 9 histidine[c] + 12 isoleucine[c] + 39 leucine[c] + 18 lysine[c] + 8 methionine[c] + 20 phenylalanine[c] + 175 Pi[c] + 15 proline[c] + 31 serine[c] + 25 threonine[c] + 7 tryptophan[c] + 13 tyrosine[c] + 28 valine[c]	349 ATP[c] + glycogenin[c] + 698 H2O[c] => 349 ADP[c] + 22 alanine[c] + 12 arginine[c] + 12 asparagine[c] + 26 aspartate[c] + 6 cysteine[c] + 15 glutamate[c] + 14 glutamine[c] + 18 glycine[c] + 360 H+[c] + 9 histidine[c] + 12 isoleucine[c] + 39 leucine[c] + 18 lysine[c] + 8 methionine[c] + 20 phenylalanine[c] + 349 Pi[c] + 15 proline[c] + 31 serine[c] + 25 threonine[c] + 7 tryptophan[c] + 13 tyrosine[c] + 28 valine[c]	0.000000	0.000000	1000.000000	1000.000000	ENSG00000165996 or ENSG00000206527	ENSG00000165996 or ENSG00000206527	
