gene	DLD1	GBM	HCT116	HELA	RPE1
ENSG00000164114	0	14.74092374	0.000296414	0.000397462	14.27259161
ENSG00000164116	0.000157813	0.827172995	0.002043375	0.002985894	0.082728982
ENSG00000164117	8.603845412	9.618284213	11.25954691	14.12285654	15.22408328
ENSG00000164118	15.43550645	16.9827349	12.69587766	24.23344992	15.86030341
ENSG00000164120	83.88927425	0.001317506	0.968185596	8.045652279	0.125465143
ENSG00000164122	0.001452529	0.020254997	0.002194009	0.001665829	0.020375705
ENSG00000164123	0.15090569	0.114540983	0.078116653	0.07481118	0.261216142
ENSG00000164124	23.63257821	5.578002124	8.966837823	6.890113123	0.201257911
ENSG00000164125	61.49141524	85.40636958	0.906831474	0.016988975	0.679721795
ENSG00000164128	1.059827163	0.321959222	0.12208851	0.299741357	0.956819195
ENSG00000164129	0.001137537	0.09450622	0.001894091	0	0.070226252
ENSG00000164134	48.20826208	37.68375774	61.46117838	48.15453888	51.3190928
ENSG00000164136	3.26835945	2.846361486	3.30025757	13.74558467	6.493995739
ENSG00000164142	6.831863939	0.563456448	6.12841347	4.848474135	2.60712875
ENSG00000164144	31.5365424	33.84309334	27.9968787	15.61847954	23.6843549
ENSG00000164151	24.53452474	20.48177238	18.6592343	60.32722362	16.46585679
ENSG00000164161	3.165284536	11.52939389	0.182767785	0.422077614	73.49473243
ENSG00000164162	20.09174746	21.5159116	26.52263664	28.82289335	17.21352631
ENSG00000164163	286.5436818	154.2806256	181.7523591	128.9820637	184.6655881
ENSG00000164164	43.8091373	39.42127528	27.89996635	24.94997975	36.94319003
ENSG00000164167	93.21190302	56.85095858	86.68456417	38.7852287	38.67331261
ENSG00000164168	26.15110877	25.41352626	25.1783166	14.78501583	28.40426475
ENSG00000164169	10.93255477	9.766367764	6.528373931	7.636924715	6.079056907
ENSG00000164171	22.62210109	7.631937798	22.08496798	8.59483059	9.384470524
ENSG00000164172	35.06663482	59.76114671	47.88514939	41.39798821	51.10603484
ENSG00000164175	2.709640862	0.298702952	0.072872532	0.004115502	0.108391746
ENSG00000164176	0.002432291	31.68515453	0.003065561	12.47227851	118.2499795
ENSG00000164180	19.88376421	16.03222333	18.55597116	17.52582411	9.716016931
ENSG00000164181	10.04475313	0.343639092	17.44497203	1.168350287	0.182717365
ENSG00000164182	92.56792959	46.72133777	46.60763314	122.7869833	59.03450956
ENSG00000164185	0.253565822	0.195538656	0.25726363	0.031081303	0.13100591
ENSG00000164187	16.62507609	5.703528921	1.431280007	23.9992048	9.941217114
ENSG00000164188	0.016183784	0.861263683	0.009497825	0.135073733	0.006331885
ENSG00000164190	18.66731517	24.2762698	20.70531629	33.87884979	19.96870085
ENSG00000164197	0.002587781	0.150548108	0.004531222	0.001615134	1.740842414
ENSG00000164199	6.869943059	0.325520066	2.011839843	1.576384554	0.167790329
ENSG00000164209	25.189772	19.215275	21.24358124	38.0921027	34.63579835
ENSG00000164211	30.5675524	136.1817718	21.21413156	21.85332061	27.91600236
ENSG00000164219	20.17554813	16.05449013	21.54033437	17.66013661	11.94917706
ENSG00000164220	0	38.74371935	0.022331913	0.016961448	28.76108978
ENSG00000164221	12.04828724	19.05595444	13.08949973	10.447925	13.19605151
ENSG00000164236	0.102788115	4.955882808	2.34239252	2.679735915	0.511719722
ENSG00000164237	38.58819937	71.36820085	75.04403685	98.76642971	0.592044082
ENSG00000164244	67.5248687	57.68481324	42.94611825	46.09599407	55.34798102
ENSG00000164251	45.41757484	64.9011327	120.4066487	3.638371092	1.127527845
ENSG00000164252	15.57536949	18.17774674	14.8205367	19.80270123	13.38050053
ENSG00000164253	67.94752868	84.640069	74.7843537	78.45877508	47.78176175
ENSG00000164256	0	0.002623688	0.010226828	0.005372545	0.005485937
ENSG00000164258	65.67795507	110.3806434	118.2558765	108.7581241	97.92822183
ENSG00000164265	0.136931771	0.079097162	3.232038823	0.511768578	0.290005587
ENSG00000164266	0.833320281	0.002817102	0	0.162092795	0.178062837
ENSG00000164270	0.004702401	0.094270967	0.004385921	0.001564545	0.003942802
ENSG00000164283	0.003075432	5.68373136	0.005551994	0.135292659	4.430102813
ENSG00000164284	9.940689403	11.26042076	12.74884912	9.835165696	5.794356534
ENSG00000164287	0.008896418	0.226380596	0.107147669	1.098645942	0.375961827
ENSG00000164291	8.116281483	6.059220763	4.29617336	12.2576216	9.783716258
ENSG00000164292	269.5868192	65.21689132	113.1239027	84.50078241	140.8220657
ENSG00000164294	27.68148704	93.65600853	73.9593898	140.1712775	147.1085302
ENSG00000164296	2.462703642	5.983859233	2.137801591	3.54319787	4.577369904
ENSG00000164299	0	0	0	0	0
ENSG00000164300	76.65926262	4.517783155	15.79738192	3.489232568	18.22125029
ENSG00000164303	0.005498984	3.830535106	0.00496027	0.014664062	0.003595294
ENSG00000164304	0.096604785	0.003936172	0.054747184	0.035547004	0.002737631
ENSG00000164305	39.2629921	72.66638671	14.65691875	13.23057287	36.84085622
ENSG00000164307	12.08178347	41.41080908	7.606221216	23.08462828	30.9981106
ENSG00000164308	76.28813213	36.60197854	2.131842136	2.732698152	3.683853041
ENSG00000164309	0.439685704	0.494454118	0.462363653	0.327226113	0.039713341
ENSG00000164318	0.001137537	9.558352433	0.058548865	2.049630574	0.00153664
ENSG00000164323	55.11102899	42.3106624	36.51378888	13.26736984	44.30346317
ENSG00000164325	0	0	0	0	0
ENSG00000164326	0	0	0	0	0
ENSG00000164327	10.89467501	11.43373755	9.048134494	23.47224681	6.751702059
ENSG00000164329	25.36509329	37.86713594	34.39993764	31.67440572	26.08156004
ENSG00000164330	0.001624506	1.267877882	0.00131023	1.943285536	0.001369273
ENSG00000164331	15.07561386	58.2474978	28.82434006	17.10521596	14.08563281
ENSG00000164332	24.79111516	27.94699111	30.93708895	25.38649518	29.77595119
ENSG00000164334	0.065528272	0	0	0	0
ENSG00000164338	34.17832491	24.70093917	22.84845455	23.80022458	20.51634113
ENSG00000164342	13.004134	1.499694172	3.772114865	2.965470301	1.281432151
ENSG00000164344	0.160065922	0.007690709	0.287260561	0.004096894	0.121758513
ENSG00000164346	200.516385	96.7579906	150.2067615	164.9725434	100.124992
ENSG00000164347	37.95130711	31.50983732	31.69716406	37.38541787	27.78079827
ENSG00000164362	2.454127343	3.627947808	2.125899182	3.707533833	5.887747807
ENSG00000164363	0.04191665	0.000380595	0.00175748	0.02853229	0.000517976
ENSG00000164366	6.377701037	6.604730957	6.098679584	15.37109838	6.607808053
ENSG00000164379	61.83343319	1.113031725	0.037665129	4.579325223	0.081833285
ENSG00000164385	0	0.334463413	0.312987804	0.212187933	0.009246576
ENSG00000164393	0.004702401	0	0.008757828	0.002334543	0.001718575
ENSG00000164398	0.516256914	0.008622934	0.857127382	0	0.020715111
ENSG00000164399	0	0	0	0	0
ENSG00000164400	0.20413933	0.616150109	0.057792278	0	1.437763936
ENSG00000164402	41.93654523	41.49704904	32.20677661	23.3423235	51.92759127
ENSG00000164403	23.74760154	2.300393297	18.3257121	19.247212	10.37130373
ENSG00000164404	0.355640463	0.746816328	0.392640261	5.363510629	0.095216061
ENSG00000164405	482.5867099	333.7230047	410.6868293	998.9357792	343.8971065
ENSG00000164406	9.568247016	2.310058403	1.936039795	3.699785009	1.134690855
ENSG00000164411	0.126777139	0.24107651	0.215280611	0.443868856	0.006675763
ENSG00000164414	8.526519986	9.923615912	30.40535749	18.43662573	8.982754231
ENSG00000164418	0.000970263	0.569949196	0.31549507	4.595302431	2.77605218
ENSG00000164430	1.518235499	0.371537668	0.012699814	7.208691474	0.019350357
ENSG00000164434	0	241.9351517	0	0	0
ENSG00000164438	0	0	3.165223996	6.091958284	0
ENSG00000164440	0.000489623	0.475257649	0.004241724	0.01201449	0.000517976
ENSG00000164442	52.53650796	51.1286331	25.33596941	22.34396847	193.4446888
ENSG00000164451	0.378479101	0.001317506	0.000588316	0.000623068	0.00325352
ENSG00000164458	0.003075432	0.002432008	0.005847449	71.64644236	0.004625236
ENSG00000164463	3.169698046	3.182401533	3.325628683	2.702308211	2.064785153
ENSG00000164465	52.64590191	56.06801657	15.99589828	30.85041527	86.49947456
ENSG00000164466	170.4914777	62.6028512	144.7882481	145.1152087	67.30015954
ENSG00000164483	14.03571082	2.134614048	7.454562451	0.45466497	0.002221393
ENSG00000164484	52.86537343	20.8401151	20.02728463	0.06777526	5.216846655
ENSG00000164485	0.004215931	0.005446363	0.001026097	0.000736694	0
ENSG00000164488	0.033012487	0	0.000588316	0	0
ENSG00000164494	21.92687522	9.604933711	17.1093817	21.7474344	9.8177423
ENSG00000164500	0.0017857	0.002623688	0.002774143	0	0.001369273
ENSG00000164506	8.760602365	12.8392024	7.585121082	14.02514578	23.43920239
ENSG00000164508	0	0	0	0	0
ENSG00000164509	0.000816384	16.24500941	0.150562816	0.002755135	0.049675044
ENSG00000164512	0.004529395	0.08325207	0.013721309	0.16571506	0.007876176
ENSG00000164520	2.96873723	0.030380358	2.485432971	35.29401834	0.463811123
ENSG00000164530	0.023472485	0.001881517	0.013292732	0.137720982	0.086969185
ENSG00000164532	0.001137537	0.243428312	0.00131023	0.738954192	0.492997803
ENSG00000164535	17.18806216	25.75067933	14.91337235	12.97583103	24.18237329
ENSG00000164542	5.24976232	3.153685858	8.198611486	13.65996075	6.812970966
ENSG00000164543	27.09268027	177.47057	21.27307177	33.0433608	60.48463
ENSG00000164548	131.0991635	93.72096143	173.985722	81.90504961	93.61327086
ENSG00000164556	0.033664677	0.041234259	0	0	0
ENSG00000164574	24.36494061	51.09319272	27.59209428	18.52640877	165.5078412
ENSG00000164576	32.15490273	38.18357605	32.07304995	44.43248252	39.54108219
ENSG00000164587	1703.963897	1584.235713	1400.698871	2333.479216	1195.074069
ENSG00000164588	0.007281842	0.006195504	0.035779977	0.001699684	0.002396473
ENSG00000164591	0.045485366	5.113494808	0.051968458	0.017711427	0.007532034
ENSG00000164597	37.24735429	70.19046431	21.33217562	29.61330519	25.33272352
ENSG00000164600	0	0	0	0	0
ENSG00000164603	5.360411042	9.2001158	5.833413195	4.01705335	7.790618951
ENSG00000164604	0	7.542315043	0.069775905	0	0.329854397
ENSG00000164609	59.76803308	75.33401104	75.14816237	99.52253834	55.15643232
ENSG00000164610	12.55189963	53.67151107	18.40214613	14.85703809	24.93179094
ENSG00000164611	185.152043	396.5943116	230.2176561	283.4922034	349.4238573
ENSG00000164615	35.80379942	30.162667	39.02716077	58.67695073	28.36489165
ENSG00000164616	0.002265297	0.211396546	0.001026097	0	0.35968798
ENSG00000164619	0.004529395	73.88565603	0.011102285	1.977651031	6.307175495
ENSG00000164620	6.951565705	14.45722822	7.929845115	6.220441062	5.184297099
ENSG00000164626	4.01916327	0.001499097	3.90022216	1.757759678	0.000517976
ENSG00000164627	0.003879378	0.39954955	0.002487534	0.001346536	1.150769548
ENSG00000164631	14.99215876	16.64439553	11.40109163	8.034474864	10.53093331
ENSG00000164638	2.891142025	23.48124777	10.72558082	0.608948137	0.9642735
ENSG00000164645	0	0	0	0	0
ENSG00000164647	24.51751338	2.008596217	14.74873052	1.558747692	33.38586089
ENSG00000164649	103.7140582	21.54578567	114.7032574	84.85303784	54.13346299
ENSG00000164651	1.122757013	0	0.374160188	0.077345339	0
ENSG00000164654	30.3352498	20.610061	19.61482864	12.50697012	25.07052137
ENSG00000164659	0.039164898	0.006006071	19.69663513	16.99869881	0.002917383
ENSG00000164663	4.8665623	4.240473164	6.429355486	6.160149877	2.530066266
ENSG00000164674	0.408862766	2.691810943	71.14301179	1.041838984	4.937947528
ENSG00000164675	0.084624965	0.138555554	0.305801702	0.168610856	0.077539479
ENSG00000164683	0.166661175	13.46910455	0.453520331	5.928875494	1.293186178
ENSG00000164684	19.637022	1.435821393	12.11068163	0.313668809	0.019527747
ENSG00000164687	238.4585738	51.37740475	190.5248824	34.09099995	158.2156915
ENSG00000164690	1.376331108	8.130059958	0.240822167	0	0
ENSG00000164691	0.004529395	0.054740529	0.210237866	0.001750555	0.020194211
ENSG00000164692	0	1043.751424	0	0.002369326	0.062478669
ENSG00000164694	0.001948353	0.002432008	0.045104635	0.002351928	0.801294351
ENSG00000164695	20.09174746	0.002432008	11.0735469	8.034474864	5.89593937
ENSG00000164707	0.703129801	4.43367169	1.275916002	0.289188633	0.204306366
ENSG00000164708	0.668586858	2.793239745	0.902371497	0.576532705	0.749669899
ENSG00000164713	81.65146318	110.457193	59.49069696	84.55938996	353.076021
ENSG00000164715	6.045391438	9.400350201	8.991774204	7.253944487	7.177431746
ENSG00000164729	0.04191665	0	0.031694946	0.057324581	0.017287478
ENSG00000164733	249.4486687	223.0876976	373.2218715	192.4194046	785.1766894
ENSG00000164736	0	0	0	2.742264335	0
ENSG00000164741	3.553243856	30.88240011	0.003213098	0.007557705	110.9435795
ENSG00000164742	0.004215931	0.587339249	0.004677635	0.007473823	0.0049747
ENSG00000164743	0	2.080090222	0	0	3.249739884
ENSG00000164744	0.339259864	0.007874578	1.885331531	0.010923878	7.488154357
ENSG00000164746	0.003726985	0.010505957	0.091240894	0.386008758	0.843175042
ENSG00000164749	2.135838111	0.003748304	1.608720251	0.528703462	0.075527155
ENSG00000164751	55.14925351	66.49535863	73.55032613	46.86962074	51.64034577
ENSG00000164754	176.8718636	180.4478953	253.5037143	171.3841121	198.7458209
ENSG00000164756	0.000489623	0.013868737	0.004825169	0.023597616	0.000166951
ENSG00000164758	25.75510455	16.87700429	35.51491821	8.727249026	9.083121566
ENSG00000164761	2.602229371	118.7975065	0.001026097	72.34530987	1.888029595
ENSG00000164764	8.426447776	0.319137084	0.516093476	0.497152454	0.304382266
ENSG00000164776	2.437063658	2.071379541	1.386876819	0.997764879	0.665380979
ENSG00000164778	2.596790191	14.27773863	0.159255437	0.008409448	0
ENSG00000164794	18.39732622	0	0.000296414	0	0.021243282
ENSG00000164796	0.042727702	0.002623688	0.002487534	0.001031421	0.085607327
ENSG00000164815	41.70455372	27.50468566	23.62192846	28.9029814	20.99143349
ENSG00000164816	0	0	0	0	0
ENSG00000164818	40.53557987	41.12463425	65.37304636	30.67969194	34.68387081
ENSG00000164821	0	0	0	0	0
ENSG00000164822	0	0	0	0	0
ENSG00000164823	16.24874675	18.43176029	25.441619	12.02158084	16.66123284
ENSG00000164825	0.001624506	0	0.000296414	0	0
ENSG00000164828	90.16113784	252.3848002	160.4316396	89.32014796	92.96651851
ENSG00000164830	49.18744303	34.69868844	22.42455214	26.53906056	17.13012518
ENSG00000164841	0.000816384	0.261273192	0.086298048	0.854645899	0.112458172
ENSG00000164849	0.939557972	0.051747064	0.252223055	0.277312773	0.333237857
ENSG00000164853	0	0	0	0	0
ENSG00000164855	21.88129332	2.080090222	12.27994423	9.004476449	2.892648804
ENSG00000164867	0.217672282	2.24794778	29.24719234	0.70137159	0.002396473
ENSG00000164871	0.000652211	0.000567086	0.001465359	0.005120377	0.001026447
ENSG00000164877	27.97096776	30.711522	38.78436371	4.923325679	8.81588812
ENSG00000164879	0.030101352	0.155790806	0.456449735	0.131077869	0.005658965
ENSG00000164880	80.58296826	80.79833792	89.74200354	64.74847913	44.0278376
ENSG00000164885	36.70887146	44.01654877	27.63039182	33.76155921	38.14064998
ENSG00000164889	162.8668758	131.3600263	148.7560545	132.0584283	191.4436469
ENSG00000164893	0	0.00018278	0.004677635	0.001665829	0.000517976
ENSG00000164896	79.03377228	96.7579906	65.6455522	46.22403977	61.15935042
ENSG00000164897	80.58296826	66.03591216	67.35128113	41.22608197	48.48261509
ENSG00000164898	22.7479831	31.24867759	29.02493074	56.32481081	17.08264877
ENSG00000164900	0.239546116	0.004882929	1.081172547	0.004985532	0.002221393
ENSG00000164902	72.92656972	50.45944873	38.89208654	61.72356904	75.50906302
ENSG00000164904	114.0472655	61.52704967	142.0049932	186.768239	75.19561071
ENSG00000164916	13.26850712	19.55147973	15.07985029	5.895964073	6.913117507
ENSG00000164919	491.0224599	611.642204	629.8710596	418.2444332	273.200172
ENSG00000164920	8.568070163	4.796431222	6.759111349	5.285675758	1.659904992
ENSG00000164924	935.5479571	674.9085835	987.6970761	464.3955451	1020.372907
ENSG00000164929	0.000489623	172.3779571	0.09414104	0.044866836	0.387012888
ENSG00000164930	7.364184226	73.42605146	33.99679378	21.76252956	55.11820218
ENSG00000164932	1.085486689	266.4067554	4.657096886	1.431517201	0.139018301
ENSG00000164933	29.28105422	40.38979686	32.97515653	28.03410803	22.54616046
ENSG00000164934	120.3004881	178.5812668	139.1787203	86.87706203	59.44524614
ENSG00000164935	0	0	0	0	0
ENSG00000164938	1.080914485	43.5610766	16.36634066	5.293039886	8.718468125
ENSG00000164941	86.96869695	113.3271529	145.593436	54.8219864	45.26610993
ENSG00000164944	28.51945108	50.56452439	56.08607387	44.99060925	34.53985312
ENSG00000164946	0.002915903	0.013131221	0.005989661	0.002247797	0.001718575
ENSG00000164949	11.5167908	82.84036236	11.21275642	1.17580391	17.09450553
ENSG00000164951	75.91879801	113.9574219	413.2569264	13.17556836	38.70014007
ENSG00000164953	12.25917048	43.05056739	47.22569941	18.47505084	11.14782988
ENSG00000164961	43.47625658	29.99576889	38.35644671	64.79339068	39.43155546
ENSG00000164967	45.1976628	25.62594815	51.89560208	48.72559383	19.50320166
ENSG00000164970	7.514040084	19.81092024	8.394471082	5.822577259	12.35400573
ENSG00000164972	0.049182603	2.04260419	0.277787683	0.203557181	0.060786513
ENSG00000164975	29.0383773	35.40361408	23.76984167	37.48927921	28.22751481
ENSG00000164976	14.85752737	1.372705112	7.036979742	7.228769076	3.555307204
ENSG00000164978	30.18834042	29.37807914	47.0949029	40.68640492	35.46216306
ENSG00000164983	5.694615802	11.19027669	11.63288333	11.56302295	13.90112008
ENSG00000164985	150.5958	123.9290132	187.2515282	246.9624917	120.317252
ENSG00000164989	1.651323145	1.942254197	1.866983665	2.206082814	1.594938564
ENSG00000165006	35.90325131	22.98167673	23.37744774	46.15997254	27.05817103
ENSG00000165023	0.885499547	0.00018278	0.002043375	0	0.000517976
ENSG00000165025	26.47963408	0.002068214	0.022485821	0.011607381	0.001026447
ENSG00000165028	1.665250921	0.491616218	0.424905056	3.306704773	1.306880783
ENSG00000165029	0.064739168	0.569949196	1.178692883	1.594218103	4.706538623
ENSG00000165030	12.3531231	11.6824864	20.2367513	8.812572758	7.661807437
ENSG00000165046	6.024419981	7.479684753	20.01339747	4.059275018	10.5382472
ENSG00000165055	29.22019562	30.3936683	34.71144542	31.52098272	24.16560529
ENSG00000165059	0	0	0	0	0
ENSG00000165060	68.04181173	11.40994753	33.43567635	41.28330463	22.17391311
ENSG00000165061	0.002757695	0.002997192	0.003065561	0.00231717	0.001203408
ENSG00000165066	0	0	0	0.00919647	0
ENSG00000165071	0.028154378	0.1968796	0.045686816	0.412018438	4.083677949
ENSG00000165072	0.0259083	13.20985467	0.203635432	20.34594682	5.750214728
ENSG00000165076	0.121525025	0.080394236	0.080723226	0.033561586	0.116934817
ENSG00000165078	0.142441292	0.57816705	0.03943324	0.038742351	0.044685681
ENSG00000165084	0.005349211	0.006195504	0.004085667	0.001514061	0.219050275
ENSG00000165091	0.333153555	0.537807783	0.336013406	0.002932457	0.001889104
ENSG00000165092	0	0.00018278	0.04379496	0.000916368	0.000347635
ENSG00000165097	20.62841901	10.03449392	23.62192846	13.25816103	10.64117573
ENSG00000165102	14.10405671	29.58255022	9.413365042	32.5203881	34.2773713
ENSG00000165105	21.44552072	0.040285641	0.034606592	1.738122415	1.786511042
ENSG00000165113	5.080973091	0.621009438	7.11561951	4.286046044	5.484684002
ENSG00000165115	4.703508351	5.443857969	4.269365073	2.131653772	4.445542455
ENSG00000165118	22.12549576	3.597741276	0.015774952	15.4674303	0.129982723
ENSG00000165119	882.0192206	691.0035083	554.0637386	749.2156241	636.433594
ENSG00000165124	0.010198125	31.68515453	0.115614748	1.067981625	0.490880684
ENSG00000165125	0.221265738	0	0.476453149	0.024834306	0
ENSG00000165131	0	0.111526841	0.103082096	0.006954793	0
ENSG00000165138	20.04997763	14.81271211	27.09902758	11.88874304	10.94082124
ENSG00000165140	15.92506512	0.001317506	0.128884126	0.380381413	0.002061175
ENSG00000165152	3.12583707	1.136812743	10.05508321	8.800332902	17.51471272
ENSG00000165156	14.54133682	17.98953418	20.25079333	20.06552511	18.527193
ENSG00000165164	0.002757695	0.004687219	0.003361867	0.269310218	0.001889104
ENSG00000165168	1.183532073	0	0.218812954	0.320499445	0
ENSG00000165169	27.83550216	25.22035226	20.73406011	34.39978502	18.24655157
ENSG00000165171	5.670914574	24.14192248	19.75136211	2.746100101	0.683596645
ENSG00000165175	48.51004215	59.22489498	47.62027186	39.95932314	26.55616977
ENSG00000165181	0.057459244	0.129761306	0.838595933	0.651476653	0.020715111
ENSG00000165182	0.210962366	0.083040195	0.385921669	0.671393025	0.358644691
ENSG00000165185	5.859239354	4.345066011	10.28807017	4.585709462	1.986910297
ENSG00000165186	0.51478272	0.107263894	0.002919246	0.002023659	0.001203408
ENSG00000165188	0.028804488	0.027186043	0.211331429	0.159801046	0
ENSG00000165192	0.005185654	0.00449313	0.007452042	0.001989355	0.000863658
ENSG00000165194	0.012130871	20.95610247	0.118442987	0.000899977	0.000517976
ENSG00000165195	9.013608216	5.149192353	15.20592599	26.76091679	6.08328392
ENSG00000165197	0.352305037	0.592825294	0.93011346	0.851004537	0.145085732
ENSG00000165202	0	0.046844372	0	0	0
ENSG00000165204	0	0	0	0	0
ENSG00000165209	29.69002842	5.327732063	24.50640579	32.16146724	7.379698152
ENSG00000165215	12.03992768	0.107263894	12.36545954	0.588277032	0
ENSG00000165219	81.42534599	85.34717792	110.5653622	45.30370185	52.94558727
ENSG00000165233	36.78531852	82.43930123	61.546461	24.64033956	45.99381792
ENSG00000165238	11.21698269	0.002432008	12.39983198	11.00665045	0.000863658
ENSG00000165240	4.021961329	4.345066011	2.348936554	6.747848694	2.764459822
ENSG00000165244	15.86991259	6.673955853	18.30030464	15.83682281	18.82520278
ENSG00000165246	0.001624506	0.003193987	0.002194009	0.001818547	0.000689978
ENSG00000165259	0.001294323	3.633006702	0.00175748	3.383739666	2.218855513
ENSG00000165264	79.63880171	68.93649943	88.93684762	106.741225	69.52933007
ENSG00000165269	0.11878454	0.240177599	0.167772416	0.71147979	0.004460061
ENSG00000165271	27.26232275	26.65943609	19.46573087	40.51745193	29.38615489
ENSG00000165272	5.690658749	0.209174047	8.948180856	317.844597	0.0443439
ENSG00000165275	7.328461192	7.841577497	3.671120855	11.88048949	2.949673549
ENSG00000165280	378.8889182	456.2020387	206.621164	285.8602492	343.6588059
ENSG00000165282	30.80163299	28.4555536	16.23065294	36.16128569	26.77812198
ENSG00000165283	213.424703	118.8798922	202.9305657	181.9124709	112.570546
ENSG00000165288	13.49135347	9.999712355	7.680534095	13.33201054	5.035055389
ENSG00000165300	0	5.440072894	0	9.124149337	4.038449895
ENSG00000165304	81.42534599	35.62528095	74.73252498	82.70395186	111.4832724
ENSG00000165309	0.000489623	0.000380595	1.280396343	0.029320122	0.000347635
ENSG00000165312	1.639804833	0.532815269	2.363727139	6.776065409	1.626531195
ENSG00000165322	17.05738516	47.14441188	65.01146372	11.74920779	11.3745304
ENSG00000165323	0.001452529	0.360076834	0.00175748	0.015291478	0.016092371
ENSG00000165325	0.033976619	0.019109764	0.009199053	0.240470542	0.006169885
ENSG00000165338	3.628245118	37.70990019	3.171843131	13.77424488	11.41407935
ENSG00000165349	0.004372065	0.028313944	0.001167523	0	0.006331885
ENSG00000165355	12.56061418	12.90174114	10.85288633	9.612236748	12.49196953
ENSG00000165359	6.237441413	6.847819788	3.465061212	0.232210565	2.521253668
ENSG00000165370	0	0	0	0	0
ENSG00000165376	44.54429274	0.467444527	2.933830064	0.040252125	0.021243282
ENSG00000165379	0.001294323	27.08815826	0.002194009	0.001497256	0.065571838
ENSG00000165383	0.000489623	0	0	0	0
ENSG00000165388	1.870290921	0.054384843	4.644162137	1.076329736	1.446868349
ENSG00000165389	21.88129332	26.88226439	20.63363083	52.88038358	18.37358546
ENSG00000165390	0.192399111	0.011621537	0.105139113	11.07567042	0.203999615
ENSG00000165392	12.26768206	13.25578104	11.55242829	13.31350975	9.140069277
ENSG00000165406	3.828041155	6.264842793	12.46886341	7.749234884	14.14440665
ENSG00000165409	0.005832164	0.018176871	0.13622654	0.511028107	0.002396473
ENSG00000165410	91.80103045	93.98122371	82.92252782	94.61088491	215.6862616
ENSG00000165416	99.48851548	92.55866983	88.93684762	55.93558985	75.56143193
ENSG00000165417	24.51751338	42.19346291	26.03061146	16.84600909	33.57160085
ENSG00000165424	0.956264044	21.6056582	2.575391006	10.26091471	6.104462991
ENSG00000165434	3.523677326	7.325369317	2.657450102	4.669515009	6.220107037
ENSG00000165443	0.01391174	0.014995435	0.005109966	2.227816714	0.002573137
ENSG00000165449	6.742267821	0.449582874	4.204533468	0.939376304	0.016790253
ENSG00000165457	0.000489623	0.000945543	0.008612578	0.073201812	0.001203408
ENSG00000165458	210.3403407	231.5968145	160.3204653	393.7667961	183.7716724
ENSG00000165462	0	0.00449313	0	0	0
ENSG00000165471	0	0	0	0	0
ENSG00000165474	62.74030608	43.95554518	23.21586708	0.534853187	0
ENSG00000165475	10.97056604	9.328806289	19.01200535	1.667563417	8.327838233
ENSG00000165476	16.46436931	24.05833292	18.17379437	9.054673004	37.2260754
ENSG00000165478	0.000816384	0.904374678	0.00496027	0.001615134	0
ENSG00000165480	40.47940214	23.36750128	44.70843548	22.39052712	43.27117157
ENSG00000165490	22.48131571	8.867589747	27.78411401	15.10664148	19.18115682
ENSG00000165494	44.11396651	32.01650613	28.96460748	24.11604322	33.20114803
ENSG00000165495	0.01343575	6.414686866	0.074032124	0.001113944	0.161615421
ENSG00000165496	0	0	0	0.332603705	0
ENSG00000165501	44.73000045	28.12199575	37.10080528	34.63921261	42.46856611
ENSG00000165502	369.8072301	335.8115016	301.4711828	204.6650125	310.5809351
ENSG00000165506	14.58175484	13.80990524	10.99695548	9.787450697	8.218657343
ENSG00000165507	0.415693325	6.339323412	1.807936215	0.445813463	0.836640556
ENSG00000165509	0.000157813	0.00994374	0.001026097	0.001699684	0.033395796
ENSG00000165511	0	0.618796058	0.166136471	0.095132519	0
ENSG00000165512	0	1.098998679	0.354978493	8.696976369	0
ENSG00000165516	19.39333918	38.69002039	28.84433662	52.29691062	28.05186406
ENSG00000165521	2.038181539	2.13909649	3.132334002	4.77475536	2.377678761
ENSG00000165525	41.67564513	46.88360758	46.57532827	39.84862286	44.76667739
ENSG00000165526	68.08900229	23.8258175	39.79228878	25.97440055	24.70798831
ENSG00000165527	74.04741543	112.0770515	94.33510996	40.68640492	123.5289217
ENSG00000165533	25.91637672	29.56203928	25.03900403	22.09728419	23.73369201
ENSG00000165548	0.021515809	0.011245028	7.361951292	1.208645697	0.000517976
ENSG00000165553	0	0	0.003802912	0.019458403	0
ENSG00000165555	0.552892024	0.544404706	0.484344416	0.030561559	0.243839864
ENSG00000165556	100.5981999	0	10.08304104	0.285107549	0
ENSG00000165568	0.96438637	0.004687219	7.372184453	0.401304054	0.002061175
ENSG00000165572	13.22254558	12.76810012	9.806920561	6.818611124	6.704946383
ENSG00000165583	0	0	0.022485821	0	0
ENSG00000165584	0	0.016112703	0	0	0
ENSG00000165588	0	0	0	0	13.98821798
ENSG00000165591	10.38512203	0.23910301	3.355863195	11.30101983	0.179284263
ENSG00000165606	0	0	0.000142353	0.0650564	0.095216061
ENSG00000165609	193.6855095	97.02668501	195.2039267	254.0822628	108.5094872
ENSG00000165617	1.253696729	28.04408111	0.260486065	1.105663368	6.404355272
ENSG00000165621	1.519299446	0.008433895	0.128586073	0	0
ENSG00000165623	0.012625803	0	0.016650514	0.006647665	0.001203408
ENSG00000165626	0.052289868	0.766159928	19.10454733	0.000752972	31.8038288
